image_index,concept,verdict,macro_cluster
17,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
17,cholelithiasis,Uncertain,5
17,coad,Uncertain,0
17,"columns, spinal",Uncertain,2
17,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
17,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
17,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
17,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
17,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
17,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
17,"disease, forestier",Uncertain,2
17,"disease, forestier's",Uncertain,2
17,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
17,fibrocystic disease,Uncertain,0
17,"fibroses, pulmonary",Uncertain,0
17,gallstone disease,Uncertain,5
17,gallstone diseases,Uncertain,5
17,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
17,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
17,linear calcific densities visible along the contour of the thoracic aorta.,Aligned,0
17,miliary lupoid of boeck,Uncertain,1
17,normal aortic arch shadow is visualized along the superior mediastinal border.,Aligned,0
17,pleural effusions,Aligned,0
17,small focal nodular density identified in the left lower lung field.,Uncertain,0
17,small round opacities visible at the level of the fifth intercostal space.,Uncertain,0
17,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
17,smoothly elevated contour of the hemidiaphragm suggesting localized thinning of the muscle.,Uncertain,3
17,the costophrenic sulcus remains patent with no obscuration of the angle.,Aligned,4
17,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Aligned,0
17,"thorax, hyperlucent",Uncertain,0
17,tracheal structure,Aligned,0
17,tuberculous (qualifier value),Unaligned,1
17,well defined expansile lucent lesion involving the posterior aspect of the left rib.,Unaligned,2
17,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
18,acute bronchitis (disorder),Uncertain,0
18,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
18,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
18,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
18,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
18,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
18,"disease, forestier's",Uncertain,2
18,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
18,fibrocystic disease,Uncertain,0
18,"fibroses, pulmonary",Uncertain,0
18,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
18,gallstone diseases,Uncertain,5
18,miliary lupoid of boeck,Uncertain,1
18,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
18,small focal nodular density identified in the left lower lung field.,Uncertain,0
18,"spine, cervical",Uncertain,2
18,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
18,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
18,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
19,acute bronchitis,Uncertain,0
19,acute bronchitis (disorder),Uncertain,0
19,besnier boeck schaumann syndrome,Uncertain,1
19,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
19,calculus in biliary tract,Uncertain,5
19,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
19,cervical spines,Uncertain,2
19,chronic irreversible airway obstruction,Uncertain,0
19,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
19,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
19,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
19,extraskeletal calcification,Aligned,2
19,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
19,large air filled bullae are identified within the apical lung regions.,Uncertain,0
19,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
19,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
19,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
19,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
19,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
19,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
19,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
19,the left atrial appendage is located along the mid left heart border.,Uncertain,0
19,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
19,tracheal structure,Aligned,0
19,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
20,acute tracheobronchitis (disorder),Uncertain,0
20,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
20,"bone, broken",Unaligned,2
20,calculus in biliary tract,Uncertain,5
20,cardiac insufficiency,Uncertain,0
20,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
20,cardiomegaly (disorder),Uncertain,0
20,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
20,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
20,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
20,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
20,"disease, forestier's",Uncertain,2
20,fibrocystic disease,Uncertain,0
20,humeri,Uncertain,2
20,pericardial effusion,Uncertain,0
20,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
20,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
20,"spine, cervical",Uncertain,2
20,the aortic silhouette maintains a normal configuration within the central mediastinal space.,Aligned,0
20,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Unaligned,0
20,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
20,the upper abdomen is partially included at the base of the image.,Uncertain,3
20,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
20,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
21,bronchiectasis (disorder),Uncertain,0
21,bronchiolitis (disorder),Uncertain,0
21,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
21,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
21,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Uncertain,0
21,"columns, spinal",Uncertain,2
21,cystic fibrosis,Uncertain,0
21,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Unaligned,2
21,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
21,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
21,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
21,gallstone disease,Uncertain,5
21,gallstone diseases,Uncertain,5
21,"hernia, hiatus",Uncertain,3
21,large air filled bullae are identified within the apical lung regions.,Unaligned,0
21,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Unaligned,0
21,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
21,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
21,pulmonary cicatrix,Uncertain,0
21,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
21,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
21,shoulder,Uncertain,2
21,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
21,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
21,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
21,the left atrial appendage is located along the mid left heart border.,Uncertain,0
21,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
21,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
21,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
21,tuberculosis,Uncertain,1
21,vertebral columns,Uncertain,2
21,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
22,acute bronchitis (disorder),Uncertain,0
22,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
22,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
22,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
22,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
22,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
22,gallstone disease,Uncertain,5
22,"hernia, hiatus",Uncertain,3
22,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
22,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
22,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
22,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
22,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
22,mediastinal shift,Unaligned,0
22,pericardial effusion,Uncertain,0
22,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
22,"spine, cervical",Uncertain,2
22,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
22,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Aligned,0
22,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
22,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
22,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
